comment_id,account_id,text,toxicity_label,toxicity_score,posted_at,platform_surface
COM-000427,ACC-000037,"P.S Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every morning. I have a huge stick up my ass so thats why i am blocking you for ten days, because i am sad that you actually have a life, god im a fucking spare","toxic,severe_toxic,obscene",0.5,2026-05-31 00:00:00,community_post
COM-000428,ACC-000037,"All right, who blocked me?",clean,0.0,2026-05-31 00:00:00,livechat
COM-000429,ACC-000037,"All right, who blocked me?",clean,0.0,2026-05-30 00:00:00,livechat
COM-000430,ACC-000037,"P.S Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every morning. I have a huge stick up my ass so thats why i am blocking you for ten days, because i am sad that you actually have a life, god im a fucking spare","toxic,severe_toxic,obscene",0.5,2026-05-31 00:00:00,community_post
COM-000431,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-30 00:00:00,comments
COM-000432,ACC-000037,"Hey whats going on here? Surely you guys aren't picking on a kid with down syndrom, are you?",clean,0.0,2026-06-01 00:00:00,shorts_comments
COM-000433,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-29 00:00:00,livechat
COM-000434,ACC-000037,"death clear hoax 
this article is one of the biggest jokes on Wikipedia. the introduction section is fucking pathetic, the death section is as lame. Does the CIA fill this page ? Does the white moron house get informed when it's edited ? do you US motherfuckers believe you can act as the rulers of the world for much longer ? Once you get east of germany, nobody believes anything you've been saying for all this years. There is like NO PROOF whatsoever of Bin Laden being alive after like 2002. Videos released again by the terrorist CIA group of a guy with a beard once in a while between 2001 and 2011 make anyone with a brain laugh, same goes for these cia-made videos of a some US agent disguised as an old man with a beard watching stupid shit on tv. This article is an insult to humanity.",toxic,0.167,2026-06-01 00:00:00,shorts_comments
COM-000435,ACC-000037,"To Blanchardb 

You dumb motherfucker I am going to sue the shit out of you. Watch your back.","toxic,severe_toxic,obscene,insult",0.667,2026-05-30 00:00:00,livechat
COM-000436,ACC-000037,"All right, who blocked me?",clean,0.0,2026-06-01 00:00:00,comments
COM-000437,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-30 00:00:00,community_post
COM-000438,ACC-000037,"To Blanchardb 

You dumb motherfucker I am going to sue the shit out of you. Watch your back.","toxic,severe_toxic,obscene,insult",0.667,2026-05-30 00:00:00,community_post
COM-000439,ACC-000037,"You are gay or antisemmitian? 

Archangel WHite Tiger

Meow! Greetingshhh!

Uh, there are two ways, why you do erased my comment about WW2, that holocaust was brutally slaying of Jews and not gays/Gypsys/Slavs/anyone...

1 - If you are anti-semitian, than shave your head bald and go to the skinhead meetings!

2 - If you doubt words of the Bible, that homosexuality is a deadly sin, make a pentagram tatoo on your forehead go to the satanistic masses with your gay pals!

3 - First and last warning, you fucking gay - I won't appreciate if any more nazi shwain would write in my page! I don't wish to talk to you anymore!

Beware of the Dark Side!","toxic,obscene,insult,identity_hate",0.667,2026-05-31 00:00:00,comments
COM-000440,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-31 00:00:00,livechat
COM-000441,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-29 00:00:00,livechat
COM-000442,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-30 00:00:00,livechat
COM-000443,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-31 00:00:00,comments
COM-000444,ACC-000037,"P.S Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every morning. I have a huge stick up my ass so thats why i am blocking you for ten days, because i am sad that you actually have a life, god im a fucking spare","toxic,severe_toxic,obscene",0.5,2026-05-29 00:00:00,comments
COM-000445,ACC-000037,Then you're both blind and retarded.,toxic,0.167,2026-05-31 00:00:00,livechat
COM-000446,ACC-000037,"Hey whats going on here? Surely you guys aren't picking on a kid with down syndrom, are you?",clean,0.0,2026-05-29 00:00:00,shorts_comments
COM-000447,ACC-000037,I don't fucking understand.,"toxic,obscene",0.333,2026-05-31 00:00:00,community_post
COM-000448,ACC-000037,"Hey whats going on here? Surely you guys aren't picking on a kid with down syndrom, are you?",clean,0.0,2026-05-31 00:00:00,shorts_comments
COM-000449,ACC-000037,"P.S Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every morning. I have a huge stick up my ass so thats why i am blocking you for ten days, because i am sad that you actually have a life, god im a fucking spare","toxic,severe_toxic,obscene",0.5,2026-05-30 00:00:00,shorts_comments
COM-000450,ACC-000037,"Hey whats going on here? Surely you guys aren't picking on a kid with down syndrom, are you?",clean,0.0,2026-05-30 00:00:00,community_post
COM-000451,ACC-000037,"To Blanchardb 

You dumb motherfucker I am going to sue the shit out of you. Watch your back.","toxic,severe_toxic,obscene,insult",0.667,2026-05-31 00:00:00,community_post
COM-000452,ACC-000037,"""Yes that's because this article is basically the whole """"races don't exist OMG!"""" bullshit that circulates in non-scientific circles (sociology is not a science) 174.54.34.187  

""","toxic,obscene",0.333,2026-05-31 00:00:00,comments
COM-000453,ACC-000038,"Paul Kelly
Saw your comments regarding the article of Paul Kelly - thought you might want to have a look at the improvements that have been made - given that he has been inducted into the ARIA Hall of Fame his importance has been re-classified as mid however there is an arguement that HOFs should actually be high.",clean,0.0,2024-11-30 00:00:00,comments
COM-000454,ACC-000038,"Robert Blake (Aninote) 

It's not an advertisement... The site doesn't even EXIST any more. Check the sources!",clean,0.0,2023-09-09 00:00:00,livechat
COM-000455,ACC-000038,United States home front during World War II.  If there are no significant objections I'll move it accordingly in a day or two.,clean,0.0,2023-12-05 00:00:00,shorts_comments
COM-000456,ACC-000039,"How dare you criticise the hard-working and under-rated mods at urban? Those bastards deserved banning, and I'd ban more, in case they posted critical comments too.  I never fucking posted this!","toxic,obscene,insult",0.5,2024-09-25 00:00:00,community_post
COM-000457,ACC-000039,What we at Toho Kingdom RULE! Shut up!,toxic,0.167,2024-10-26 00:00:00,livechat
COM-000458,ACC-000039,shut up Katie your not even real,"toxic,insult",0.333,2025-09-07 00:00:00,community_post
COM-000459,ACC-000039,know that Salivo sucks,toxic,0.167,2025-05-22 00:00:00,shorts_comments
COM-000460,ACC-000039,"Text Edit

Fuck. Shit. Cunt.","toxic,obscene",0.333,2025-04-11 00:00:00,comments
COM-000461,ACC-000039,what the hell is your problem dumbass,"toxic,obscene,insult",0.5,2025-12-17 00:00:00,shorts_comments
COM-000462,ACC-000039,"Robert Palmer  

With no respect intended Binknsternet, kiss my ass.  Your Mary Ambrose lies are just that. Lies.  How you continue to get to be an editor here is beyond me.  You're a bully and a liar.  I have loads of back up for my information, unlike you.  I am reporting your for bullying and harassment and posting false information. Mary Ambrose is the hoax, no matter how you spin in.  Consider yourself reported.","toxic,obscene,insult",0.5,2024-08-03 00:00:00,shorts_comments
COM-000463,ACC-000039,"Oh, well Harry finally got his payback on me. I could tell you could not stand that I was right about the Ryanair incident. I also like how you got so upset that your minor incident was not going to be included that went ahead and removed the incidents that the Irish aviation authorities labeled as serious incidents and had been in the article for a few years. Harry do wiki a favor and stay away from aviation articles, you obviously have the same insight into aviation as a two year old has into biology. Do me a favor, since this is two personal attacks in 24hrs, PLEASE permanently block me so I don't waste anymore of my time on this excuse of an encyclopedia. After trying to help this site out, it is obvious that this site is a joke. 76.19.222.40",toxic,0.167,2025-04-24 00:00:00,shorts_comments
COM-000464,ACC-000039,Flowers is just some backup characters she has nothing to do with whoever Ramona is. Just add Season 2 please seriously if you don't know 2-4 months from now you're gonna feel like a dumbass like you are.,"toxic,obscene,insult",0.5,2025-11-19 00:00:00,livechat
COM-000465,ACC-000039,"Do you know what you are? You are a stupid Canadian. And do you know what stupid Canadians do? Nothing. They speak French, and play stupid ice sports. Case closed.","toxic,insult,identity_hate",0.5,2025-05-15 00:00:00,shorts_comments
COM-000466,ACC-000039,this guy is a dirty jew213.152.254.36,"toxic,identity_hate",0.333,2026-01-13 00:00:00,comments
COM-000467,ACC-000039,WHY DO YOU THINK TRIVIUM'S MUSIC IS GREA TIDIOT IT'S JUST FUCKING METALLICA COPY STUPID AND THEY SUCK AND HE MAKES GAY FACE WHEN HE SINGS AND HE CAN'T FUCKIG SCREAM PROPERLY HE'S EMO FAGGOT MATT HEAFY LIKES COCK FUCK YOU IDIOT.,"toxic,obscene,insult",0.5,2025-05-02 00:00:00,community_post
COM-000468,ACC-000039,"FisherQueen, would you kindly stop following my every move and deleting things off MY user page. Havent you got anything better to do than piss people off on Wikipedia.",toxic,0.167,2024-09-09 00:00:00,livechat
COM-000469,ACC-000039,Blah Blah Blah. Cry me a river. Go suck a prick.,"toxic,obscene,insult",0.5,2024-05-26 00:00:00,comments
COM-000470,ACC-000039,"you accuse me of vandalism, i'll vandalize yo face, nigga","toxic,obscene,insult",0.5,2025-08-13 00:00:00,shorts_comments
COM-000471,ACC-000039,"""

re: your message

Hi Nedim Ardoğa, I've left a reply to your message on my talk page  . """,clean,0.0,2024-09-05 00:00:00,community_post
COM-000472,ACC-000039,"Gay Sex

Demiurge is always up for some hot gay sex.",toxic,0.167,2025-05-22 00:00:00,community_post
COM-000473,ACC-000039,"Editing Wikipedia 

Fuck You, you anal rapist","toxic,obscene,insult",0.5,2025-09-18 00:00:00,shorts_comments
COM-000474,ACC-000039,u r sooooooooooooo gay,"toxic,insult,identity_hate",0.5,2024-05-02 00:00:00,community_post
COM-000475,ACC-000040,You are probably right about AM Wood. Did you check the other XIs - I piped them mostly by (educated) guess-work. → (talk • contribs),clean,0.0,2025-02-07 00:00:00,shorts_comments
COM-000476,ACC-000040,"May 2010 (UTC)

And so the default position is now just delete the images Blackash does not feel are needed in her article. Appalling.    18:29, 24",clean,0.0,2024-11-14 00:00:00,shorts_comments
COM-000477,ACC-000040,REDIRECT Talk:Dirty Duck (comics),clean,0.0,2026-06-01 00:00:00,livechat
COM-000478,ACC-000040,"Wow, this time, you don't have to be sad again.",clean,0.0,2026-02-21 00:00:00,livechat
COM-000479,ACC-000040,Who are the people coming out of the woodwork?,clean,0.0,2025-11-11 00:00:00,livechat
COM-000480,ACC-000041,"Place
Somebody know where is Aguz (Souira Guedima)?Bokpasa",clean,0.0,2025-09-06 00:00:00,comments
COM-000481,ACC-000041,"Stop editing my talkpage 

You have overstepped the line. Your warning is inappropriate and your reverts are even worse. Stop now. 98.92.187.224",clean,0.0,2025-04-23 00:00:00,livechat
COM-000482,ACC-000041,"England Society (Keele University) 

Regan, You have no reason to play any part in this article's deletion other than you're a narcissistic twat. Now get out of it.",toxic,0.167,2025-11-18 00:00:00,shorts_comments
COM-000483,ACC-000041,"Every edit that user made was in furtherance of selling his DVD set. Using wikipedia for personal gain is against the rules. What part of this do you not understand?  What's up, Doc?",clean,0.0,2025-07-28 00:00:00,shorts_comments
COM-000484,ACC-000041,"And to make very clear that Cahill (alone) was my original source, for this matter.",clean,0.0,2026-04-28 00:00:00,comments
COM-000485,ACC-000041,REDIRECT Talk:List of Afghanistan War (2001–present) documentaries,clean,0.0,2025-08-01 00:00:00,community_post
COM-000486,ACC-000042,Uh-oh... I better make sure all the doors are locked.66.177.73.86,clean,0.0,2025-05-13 00:00:00,shorts_comments
COM-000487,ACC-000042,"""

 Right to vanish 

See the article Wikipedia:Right to vanish.   |  Talk """,clean,0.0,2024-07-05 00:00:00,shorts_comments
COM-000488,ACC-000042,"Stub and rework 
For background information, please see Wikipedia:Requests for comment/Jagged 85.
With 227 edits, , here, here or here. As the article has been created by Jagged 85 on 18 June 2007, there is no prior version to revert to. For this reason it needs to be stubbed completely.",clean,0.0,2024-12-25 00:00:00,community_post
COM-000489,ACC-000042,"Actually 

Dear Sir/Madame,

Thank you for your reply. Here are a list of some websites (including the Clan Galbraith's own OFFIACIAL website) which state that Sir William Galbraith married a DAUGHTER of the Black Comyn. I hope that this is helpful.

Regards,",clean,0.0,2026-01-17 00:00:00,community_post
COM-000490,ACC-000042,"Thank you for experimenting with the page Appalachian Mountains on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.",clean,0.0,2024-07-24 00:00:00,livechat
COM-000491,ACC-000042,"Thanks 

Loopla,

Thanks for the tip, and don't worry I completely understood )

 Australia2world",clean,0.0,2024-11-10 00:00:00,livechat
COM-000492,ACC-000042,"""

 File:Neonopolis May 2010.jpg missing description details 

Dear uploader: The media file you uploaded as File:Neonopolis May 2010.jpg is missing a description and/or other details on its image description page. If possible, please add this information. This will help other editors to make better use of the image, and it will be more informative for readers.

If the information is not provided, the image may eventually be proposed for deletion, 
a situation which is not desirable, and which can easily be avoided.

If you have any questions please see Help:Image page. Thank you.   """,clean,0.0,2024-11-09 00:00:00,community_post
COM-000493,ACC-000042,"""

 Blinking signature 

I noticed your signature on another user's talk page.  The guidelines at Wikipedia:Signatures#Appearance and color say, """"Your signature should not blink, scroll, or otherwise inconvenience or annoy other editors.""""  Please change your signature to remove the blinking, and let me know if you have any questions.  Thanks!   talk """,clean,0.0,2025-12-16 00:00:00,shorts_comments
COM-000494,ACC-000043,I just started a discussion on WT:FOOTY. –,clean,0.0,2025-08-20 00:00:00,community_post
COM-000495,ACC-000043,"Just to let you know, text added to articles needs to be supported by reliable sources. If you can verify the 'diff' statement, please add it back to the article. And if you aren't sure how, just ask.",clean,0.0,2026-04-07 00:00:00,shorts_comments
COM-000496,ACC-000043,"""
 After looking at a few sources it seems that you are correct. I've changed the article to reflect this.  (talk|contribs)  """,clean,0.0,2025-10-06 00:00:00,community_post
COM-000497,ACC-000043,"""
 Your request at Files for upload 
 Hello, and thank you for your request at Files for Upload! The file has been uploaded.  You can find it at File:Crest of Gurley, Alabama.png. See Wikipedia:Images#Using images to learn image syntax, or Wikipedia:Creation and usage of media files for other types of files. Regards, rocMy contribs """,clean,0.0,2025-01-24 00:00:00,community_post
COM-000498,ACC-000043,"""

 RE: NAIR!!! 

Sorry Karl, I wasn't able to see your Mason article in time cuz they deleted it already b4 I got home from school today....oh well. And yes you are absolutely right we won't ever stop making fun of her......in fact, if anyone in our group of peeps refuses to make fun of her.......i shall kill them..... Higgins!!!!!!!! No more wh*r* who wont shut up about her taxes about which no one cares, no more NAIR-chinned old hag, no more hunchback Bailey obsessed geezer who says """"if ya want to........."""" and finally, no more pot-smoking sexist b*tch hippie with all her f*ck*ng """"awwwwwwwwwww""""s and """"so true..........""""s who if i ever see her this summer im gonna give her a taste of her own medicine and roll her up in piece of paper and light 'er up and smoke up the wazoo!!!!!!!!!!!!! HIPPIE!!!!!!!!!!!!!!!  ""","toxic,obscene,threat,insult,identity_hate",0.833,2024-11-16 00:00:00,community_post
COM-000499,ACC-000043,"""

Yup.  I wonder as well.  I also hope that soon the coroner's report is released, and """"all hell breaks loose,"""" so we can all finally get to work on fixing this thing with some reliable information.  Just me.  Your mileage may vary.    """,clean,0.0,2025-05-17 00:00:00,shorts_comments
COM-000500,ACC-000043,"If you did a thorough Nexis search, you should have seen both the state's appellate brief and the amicus briefs against the sisters. Right there you have sources you're not using. 64.38.197.224",clean,0.0,2026-03-02 00:00:00,community_post
COM-000501,ACC-000043,I agree with every word of that.,clean,0.0,2025-06-02 00:00:00,livechat
COM-000502,ACC-000044,"No Personal Attacks

Stop trying to cover up the truth about Wikipedia. I asked the user a question about whether or not the allegations in that article were true. I didn't write that article.
P.S. I actually didnt need to even ask if they were true- its obvious that they were.",clean,0.0,2026-01-31 00:00:00,livechat
COM-000503,ACC-000044,"""

I say go for it!, It's been unsourced for long enough. →Talk to me!→ """,clean,0.0,2026-04-26 00:00:00,livechat
COM-000504,ACC-000044,"""

 Crocus olivieri istanbulensis 

Dear Rivertorch,

This taxon is one on the three subspecies of Crocus olivieri.
Its correct name is Crocus olivieri Gray subsp. istanbulensis B. Mathew. I have corrected it. 

I hope the anonymous user will not change it again.

Best regards,  (To reply) 

Hi Réginald. If you hadn't arrived on the scene, I was going to ping you. I removed the Turkish image and link, since I didn't think they were germane, but I left it to you to fix the taxonomic details. Does Mathew's classification, as it appears in the article, contain all the known species of crocus?   

Hi River,
The page contains all the recorded species, but not the infraspecific taxa (i.e., the numerous subspecies). Originally Crocus olivieri subsp. istanbulensis was for this reason not included. For consistency reason including it required to mention also -as I did- the two other subspecies olivieri and balansae.
The issue is: if we want to be fully consistent we have to mention also all recorded subspecies (with their distribution as for that of C. olivieri?), among others the numerous subspecies of the variable C. biflorus. A niggling work! I am afraid that the page will become too scholastic.
Your advice about this issue?
Best regards,  (To reply) 
PS: You can find a quite complete list of species and their subspecies on the NCBI taxonomy browser. Type """"Crocus"""" in the """"search for"""" bar.  (To reply) 

Thanks for the link—that's a great resource. I don't think we should worry about its being too scholastic. My main concern would be with consistency: I'm not sure if there are comparable articles that also list all subspecies. The information about subspecies certainly should be available on Wikipedia, but should it go in the main article or in the more specific articles about each species (of which there are now only a few). I don't know.   
For consistency reasons I have added the other subspecies reported in the NCBI taxonomy and cited the source. I agree that additi",clean,0.0,2024-08-02 00:00:00,comments
COM-000505,ACC-000044,Uncle douggie sound like a shirt lifter to me,clean,0.0,2025-10-06 00:00:00,comments
COM-000506,ACC-000044,"""

 shared ip, open wi-fi network 

I got this IP address from a coffee shop's wi-fi network , SSID """"Wireless"""", in Tempe AZ. It's obviously a shared IP, so I'm afraid your insult is seen by the wrong people.""",clean,0.0,2024-10-28 00:00:00,comments
COM-000507,ACC-000044,"I'm not the person who modified that page, but I'd like to note that this IP address is essentially a proxy used by several thousand employees and many visitors via the free WiFi. While we can't bypass the proxy, perhaps you could consider blocking non-logged-in users from this IP address? Thanks and have a wonderful day. 12.186.80.1",clean,0.0,2024-11-18 00:00:00,shorts_comments
COM-000508,ACC-000045,image requested|rivers and waterfalls,clean,0.0,2024-10-27 00:00:00,shorts_comments
COM-000509,ACC-000045,", as they look too unprofessional",clean,0.0,2026-05-24 00:00:00,community_post
COM-000510,ACC-000046,"Clarification 

I think this should clarify that the sai does not actually originate in Japan. The design is just another variation of the trishul, just like the katar has various designs.

http://defenceforumindia.com/forum/indian-army/7479-ancient-indian-weapons-great-indian-culture-2.html",clean,0.0,2026-03-22 00:00:00,comments
COM-000511,ACC-000046,", at least whenever they needed",clean,0.0,2025-06-10 00:00:00,livechat
COM-000512,ACC-000046,"hi,my friend, i am so sorry to heart that, but now i can not find the way to rename my accout, so can you tell me how to rename my accout? thanks very much!(  )",clean,0.0,2026-05-01 00:00:00,comments
COM-000513,ACC-000046,"In fact this was gaming the system Copying and pasting content I had written to user space and then getting a gullible admin to restore a deleted article with my content change is gaming the system, as I can now no longer edit that article. Pure genius you lot.",clean,0.0,2025-07-24 00:00:00,shorts_comments
COM-000514,ACC-000046,"""

 A barnstar for you! 

  The Editor's Barnstar For editing Richard J. Bartlett, who I've met.   """,clean,0.0,2025-07-25 00:00:00,comments
COM-000515,ACC-000046,I am leaving this page now as it is not worth staying.,clean,0.0,2025-11-15 00:00:00,shorts_comments
COM-000516,ACC-000046,"Aroenel, here's what (at least what I think) you don't understand you say/assume that since most (or at least what you believe to be most since you've never put forth any evidence supporting that claim) feminist accept men as supporters they promote equality for men (which is SYNTH). If I start a political movement that states women should be slaves to men and I allow women who agree with my movement to support it does that mean my movement unquestionably promotes equality for women (allowing a group to support you and promoting equality for that group are two different things)?",clean,0.0,2026-05-14 00:00:00,community_post
COM-000517,ACC-000047,"Daily Closing Values 
Does any one know:  where can I find daily closing values (and change from the preceding close) of the DJIA going back to 1896?  In particular, I am interested to know IF  and WHEN  the DJIA ever had a daily change of 0.00 points from the preceding day.  In other words, were there days in which there was no change at all (0.00 points) between one day and the next?  Thanks.  ( )",clean,0.0,2022-10-29 00:00:00,community_post
COM-000518,ACC-000047,"""

Oppose, slightly.  While I agree that the current use is not necessarily primary, I do not see how moving this will result in a net positive. eth 
With the city article averaging at least 300,000 more readers a month, wouldn't it make more sense to have """"New York"""" redirect there? It would be a net positive if the least amount of readers are displaced, and given that the city seems to be the primary usage, especially internationally, I think that redirecting """"New York"""" to the city would do just that. Cheers, •me """,clean,0.0,2023-05-18 00:00:00,community_post
COM-000519,ACC-000047,"Bad 
Stop reverting peoples' talk pages, what makes you think you can edit them but I can't?",clean,0.0,2026-05-16 00:00:00,shorts_comments
COM-000520,ACC-000047,"The link is here - https://en.wikipedia.org/wiki/Talk:A%E2%88%B4A%E2%88%B4 If you look at the history over the last year or so there have been no links allowed by the editors. This is a consensus issue and you can take it up on the talk page again if you like. They are problematic in numerous ways and at this point it would be senseless to just let them accrete. If you want links, and not just your personal preference, you should compose an authoritative (backed up by secondary sources) list and submit it for scrutiny. Is the link you provided referenced by any other independent source? If not it doesn't meet Wikipedia's standard of scrutiny. Love is the law, love under will. ~Stealthepiscopalian.",clean,0.0,2023-07-12 00:00:00,shorts_comments
COM-000521,ACC-000047,"""

Navenby 

Cheers for the message - you might be 'the hard part,' but I actually enjoyed re-doing some of the refs! Good old books, you forget how useful they are sometimes! I guess Google has made me lazy... Thankyou, once again, for your patience in going through all 120-odd refs. It was much, much appreciated. Next time I write something, I'm going to choose a subject with three sources (reliable of course) and nothing else!'''''' """,clean,0.0,2023-05-29 00:00:00,community_post
COM-000522,ACC-000047,"Thank you for experimenting with Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.    | Talk`",clean,0.0,2025-05-07 00:00:00,community_post
COM-000523,ACC-000047,"I have to apologize - with 24 hours I assumed edits made in the course of one day, so I only looked at the day of the month.  I will be more careful in the future.  It would help if there were some warning notification by Wikipedia whenever someone reverts something for the 4th time inside 24 hours. I would think this would be a very simple check to implement programatically and would prevent mistakes like this from happening.",clean,0.0,2022-11-08 00:00:00,community_post
COM-000524,ACC-000047,"Polypodium
The polypodium link goes to a plant page, not a jellyfish page.  Is there any reason for this?  How can an animal be related that closely to an archaeplastid?",clean,0.0,2025-12-16 00:00:00,livechat
COM-000525,ACC-000048,""" March 2008 (UTC)

As SatyrTN is currently campaigning to scrub the article from mentioning Sanchez's escort career, his proposal to """"archive"""" this section reads like an attempt to scrub a valuable section where his arguments against inclusion have been soundly refuted.   10:31, 23""",clean,0.0,2025-08-05 00:00:00,shorts_comments
COM-000526,ACC-000048,"have rich edit histories containing thousands of edits, and often edit the same article during the same week.
Both accounts",clean,0.0,2023-10-22 00:00:00,shorts_comments
COM-000527,ACC-000048,"Hi 

Hi ben, wanna be my friend??",clean,0.0,2024-05-10 00:00:00,livechat
COM-000528,ACC-000048,"You will not you stop? What you want? Destroy the articles? She almost married him, why do you not delete it on the page Adam Brody too?",clean,0.0,2024-09-17 00:00:00,comments
COM-000529,ACC-000049,It seems that AE defend anything - including vandalism- that helps him to promote his personal PoVs.,clean,0.0,2026-01-16 00:00:00,shorts_comments
COM-000530,ACC-000049,"I've done it, anyway.",clean,0.0,2026-03-05 00:00:00,community_post
COM-000531,ACC-000049,can't seem to be bothered with actual fact.,clean,0.0,2025-09-23 00:00:00,community_post
COM-000532,ACC-000049,"""
Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome!  ''' (talk)''' """,clean,0.0,2026-01-16 00:00:00,comments
COM-000533,ACC-000049,"Dom Brown

Why have you listed Dom Brown as an official member of Duran Duran, when he clearly is not?",clean,0.0,2026-05-14 00:00:00,community_post
COM-000534,ACC-000049,"I thought this might come up. You're thinking of the temperature in the shade, which is how temperatures are usually measured. In this case it was the temperature in direct sunlight - there is no shade in the desert - which is obviously going to be considerably hotter.",clean,0.0,2026-02-24 00:00:00,comments
COM-000535,ACC-000049,"""

 Topic ban 

Relating to  (and let me be honest, I'm not up for a protracted debate, I'm just here to offer a perspective that you are free to ignore).  The problem is how you phrased the issue.  If you are claiming admin abuse, you need to be specific.  If you are claiming it is no longer needed, then your opinion of PBS's original ban is irrelevant.  When it comes to General Sanctions, admin are given broad and sweeping authority, because the community wanted them to have a hammer to deal with problems.  Whether you deserved it or not, I have no idea, I didn't do that research and don't have time.  I'm talking about procedure here.  Kosh's comments just muddied the waters, unquestionably admin have the authority to do moratoriums and the like on these articles under General Sanctions, and do topic bans.  Authority isn't debatable because it is clearly spelled out in policy, so Kosh ended up making it less likely others would participate when debating something that is clearly not debatable, and PBS was on topic in addressing those points.  Your points got lost in the mix.  It happens.  And Dougweller and RGloucester also piped in, it wasn't just one person.  It was just one person taking your side, but he was mistaken on the procedural points.  Even DGG jumped in to support the moratorium, and he isn't prone to jump into fires.  Then Obsidi joined the fray.  So 5 people participated, besides yourself, not just one. The problem being that you guys debated the right of the admin to impose sanctions (and he clearly has the right), instead of the circumstances of your situation, which is why 80% of the people disagreed with you and Kosh. You complain that only one admin has spoken, but that isn't true.  Obviously, PBS is an admin, but so is Dougweller and DGG, neither of which has a reputation for being heavy handed.  Quite the opposite, actually.  In reality, he could have put a one year moratorium on name changes and it would have been 100% supported in policy, b",clean,0.0,2026-02-16 00:00:00,community_post
COM-000536,ACC-000050,"""

 Nonexistent Image in """"Name"""" 

The image () in the section called name doesn't exist. We can't have something red like that mucking up our featured article. Perhaps we can use  instead.   """,clean,0.0,2024-02-20 00:00:00,livechat
COM-000537,ACC-000050,"Oh and even UnlivedPhalanx agrees with me

Here I will list all the sites again. 
www.metal-archives.com/band.php?id=6716 http://www.spirit-of-metal.com/groupe-groupe-Epica-l-en.html http://musicbrainz.org/artist/21985b14-1b0d-44fe-b357-310b29bba510.html http://www.metalstorm.ee/bands/band.php?band_id=208&bandname;=Epica http://www.thegauntlet.com/bio/1228/Epica.html 
The Metal Crypt.com

That's six sites to five a long with another editer agree with me. You people are a Joke. Six sites state other wise about them being Gothic Metal and you don't even give damn. You people don't care about facts at all. You don't care about anything but people who agree with you. 

Nice way to run a site. And you wonder why people say never to use this place. You fill it with one lie after another and when someone gives proof you throw it back at them telling them what they can and can't use and you change the rules to fit your needs. Your not making an Encyclopedia your making the most basied one side peaic of shit on the web. You run off people who know there stuff just so it can be the way you guys want it. 

No Encyclopedia dose. But way to go for having the most basied one side site ever.",clean,0.0,2025-06-17 00:00:00,community_post
COM-000538,ACC-000050,"""protected|answered=yes}}

 Good Article Progress... 

There are several great Disney character articles on Wikipedia, but very few of them are classified GA. I am really trying to transform Belle into a good article, like Ariel from The Little Mermaid...how am I doing so far? Thoughts? Suggestions? I know the article is no where near nomination status...I would just like a few guidelines.

Just a thought but other minor films that she appeared in could be merged down in one section with a few mentions about the films without going into huge detail about them. Something like she's appeared in spin-off films regarding the character, something like that you know? Doesn't need a subsection for each movie it makes the article clunky. All of her appearances don't have to be put into such great detail; like the Kingdom Hearts info goes too far into the it, just a short summary would suffice. And I'm sure that you're aware that the article needs more info on the character's cultural impact, stuff like that. The information on the development seems, okay same amount in the Ariel article so there's that. I'd suggest getting rid of the list of Broadway Actresses it's kind of an eye sore, just a thought. Or put it to prose Yum. 

Another thing I noticed while I was editing the page, there are a lot of references to IMDB (the whole production cast and stuff like that, you used IMDB) when there are a lot of other options. The film usually has documentaries on production where you can get that info; that's where I got a lot of info when writing the Ariel article, and the commentaries are useful too. What I'm saying is that there's a tone of info on this character out there (the Blu-Ray has a tone of extras and documentaries that could be of use). And if you don't own the dvds or whatever I'd assume YouTube could be of service. And when you're citing your sources remember to put the original date that the information was published and all the access date stuff too. But it's going ",clean,0.0,2025-12-27 00:00:00,shorts_comments
